html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-network-nullmodel,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-network-preprocess,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-network-report,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-network-template,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-network-visualization,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/filipinascimento/bl-timeseries2network,True,True,False,False,False,2,leibniz,1,research,True,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/harmening/pyhemo,True,True,False,False,False,2,leibniz,0,research,True,True,False,False,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/harmening/pyreite,True,False,False,False,False,1,leibniz,1,research,True,True,False,True,True,True,github_actions,False,True,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/hosilva/mplstyle,True,True,False,False,False,2,leibniz,0,research,False,True,False,False,False,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/jochenklar/chemotion-formats,True,False,False,False,False,1,leibniz,0,research,False,True,False,False,False,False,,,,Python,user,,some,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/jochenklar/isimip-scripts,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/jochenklar/meps,True,True,False,False,False,2,leibniz,0,research,False,True,False,False,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/jochenklar/quantify,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/jochenklar/reader2,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/blendertools,True,False,False,False,False,1,leibniz,1,research,False,True,False,False,False,False,,,,Python,user,,more,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/DensityIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/FofIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/GalacticusIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/PmssIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/SageIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/SagIngest,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,True,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/kristinriebe/uws-validator,True,True,True,False,False,3,leibniz,1,research,True,True,True,False,False,False,,,,Python,user,,some,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/lenas95/Projekt_B,True,False,False,False,False,1,leibniz,0,research,False,True,False,False,False,False,,,,R,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/lenas95/SEWS_Amazon_rainforest,True,False,False,False,False,1,leibniz,0,research,True,True,False,False,False,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/mjziebarth/ACOSA,True,True,False,False,False,2,leibniz,0,research,False,True,False,False,False,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/mjziebarth/acplotoo,True,True,False,False,False,2,leibniz,0,research,False,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/mjziebarth/FlotteKarte,True,True,False,False,False,2,leibniz,0,research,True,True,False,False,False,True,github_actions,False,False,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/mjziebarth/InterpolateStress,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,False,False,,,,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/mjziebarth/pybalonor,True,True,False,False,False,2,leibniz,0,research,True,True,True,False,False,True,github_actions,True,True,C++,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/olebole/i386-test,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,False,True,github_actions,False,True,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/olebole/python-cpl,True,True,True,False,False,3,leibniz,1,research,False,True,False,True,False,True,travis,False,False,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/SimonPfeifer/cows,True,True,True,False,False,3,leibniz,1,research,True,True,False,True,True,False,,,,Python,user,,more,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/SimonPfeifer/Ecosystem,True,False,False,False,False,1,leibniz,0,research,False,False,False,False,False,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/SimonPfeifer/PyBrego,True,True,False,False,False,2,leibniz,0,research,False,False,False,False,False,False,,,,Python,user,,some,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/SimonPfeifer/WLmap,True,True,False,False,False,2,leibniz,0,research,False,True,False,False,False,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/wbarfuss/CognitiveLevels,True,True,False,True,False,3,leibniz,1,research,False,True,False,False,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/wbarfuss/cyexploit,True,True,False,False,False,2,leibniz,1,research,True,True,False,True,False,False,,,,Python,user,,most,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/wbarfuss/eca,True,True,False,False,False,2,leibniz,1,research,False,False,False,True,True,False,,,,Python,user,,none,,
html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,fair_score,organisation,dlr_soft_class,project,quick_start_guide,readme_content,help_commands,test_folder,requirements_explicit,continuous_integration,ci_tool,add_lint_rule,add_test_rule,language,repo_type,research_group,comment_category,Unnamed: 23,readme
https://github.com/wbarfuss/EcoPG,True,True,False,True,False,3,leibniz,1,research,False,True,False,False,False,False,,,,Python,user,,most,,
